# age distribution of migrated population - data taken from 2018-2019 ABS data
#https://www.abs.gov.au/statistics/people/population/overseas-migration/latest-release#age-and-sex
# columns:
#   0=proportion 
#   1=age
0.008394 0
0.010265 1
0.010537 2
0.010683 3
0.010755 4
0.009811 5
0.008902 6
0.008157 7
0.007939 8
0.007485 9
0.007413 10
0.007031 11
0.006395 12
0.006232 13
0.00654 14
0.00734 15
0.007812 16
0.01428 17
0.032448 18
0.0355 19
0.029523 20
0.033792 21
0.047636 22
0.052287 23
0.048599 24
0.045438 25
0.042477 26
0.039842 27
0.037589 28
0.034065 29
0.030231 30
0.025962 31
0.022892 32
0.020239 33
0.017877 34
0.016169 35
0.015261 36
0.013553 37
0.012064 38
0.011264 39
0.010338 40
0.008939 41
0.008103 42
0.007631 43
0.007085 44
0.006758 45
0.006322 46
0.005868 47
0.005323 48
0.00516 49
0.004887 50
0.004578 51
0.004506 52
0.004469 53
0.004796 54
0.00516 55
0.005123 56
0.004578 57
0.004687 58
0.005033 59
0.005033 60
0.00516 61
0.005033 62
0.005069 63
0.004724 64
0.004451 65
0.003852 66
0.003434 67
0.002961 68
0.002871 69
0.00258 70
0.002162 71
0.001998 72
0.001562 73
0.001363 74
0.001126 75
0.000999 76
0.000927 77
0.000818 78
0.00069 79
0.000563 80
0.000527 81
0.000382 82
0.000345 83
0.000291 84
0.000254 85
0.0002 86
0.000145 87
0.000127 88
0.000091 89
0.000073 90
0.000055 91
0.000036 92
0.000018 93
0.000036 94
0 95
0.000018 96
0 97
0 98
0 99
0 100
