# age distribution - data taken from 2012 Australian census
#age 85-100 is disaggregated by 5-year age groups in the simplest way!
# columns:
#   0=proportion 
#   1=age
0.013106 0
0.01302 1
0.012931 2
0.013213 3
0.013054 4
0.012742 5
0.012744 6
0.012317 7
0.012103 8
0.01198 9
0.011965 10
0.012169 11
0.012225 12
0.012283 13
0.01231 14
0.012498 15
0.012612 16
0.012946 17
0.013024 18
0.013291 19
0.013559 20
0.014078 21
0.014586 22
0.014638 23
0.014663 24
0.014688 25
0.014869 26
0.014979 27
0.014903 28
0.01497 29
0.014615 30
0.014394 31
0.013872 32
0.013617 33
0.013376 34
0.01334 35
0.01339 36
0.013611 37
0.013903 38
0.014288 39
0.01487 40
0.015071 41
0.014269 42
0.014083 43
0.013562 44
0.013255 45
0.013281 46
0.013449 47
0.013837 48
0.013989 49
0.013968 50
0.013895 51
0.013403 52
0.013196 53
0.012867 54
0.012524 55
0.012341 56
0.011978 57
0.011622 58
0.011523 59
0.011186 60
0.011098 61
0.010927 62
0.010638 63
0.010728 64
0.011012 65
0.009291 66
0.008887 67
0.008424 68
0.007587 69
0.007405 70
0.00687 71
0.006579 72
0.006242 73
0.005872 74
0.005597 75
0.005374 76
0.004981 77
0.004694 78
0.004479 79
0.004261 80
0.004229 81
0.003994 82
0.003681 83
0.003424 84
0.002471 85
0.002471 86
0.002471 87
0.002471 88
0.002471 89
0.001003 90
0.001003 91
0.001003 92
0.001003 93
0.001003 94
0.000232 95
0.000232 96
0.000232 97
0.000232 98
0.000232 99
0.000153 100
